id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,categoria_general,link
51471,men,Apparel,bottomwear,jeans,Black,Summer,2012.0,Casual,Denizen Men Black Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/6167df36d7973067dab519179e323865_images.jpg
4958,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's King White Red Blue Infant Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/130e3dc5ca8ace804ef01857896ada33_images.jpg
10041,women,Apparel,topwear,tshirts,Brown,Fall,2011.0,Sports,Nike Women Brown Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/0ce5fc38767b9140c4e2c5efe8dbbb31_images.jpg
24274,men,Apparel,topwear,tshirts,Navy Blue,Summer,2012.0,Casual,Quiksilver Men Basic Navy Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/8eb4a1f7fdd15a0a1c435eb66dc99099_images.jpg
3725,women,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,Lee  Women's Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/42a8c458821f589172a73f6e456ac270_images.jpg
42402,women,Apparel,bottomwear,jeans,Blue,Summer,2012.0,Casual,Flying Machine Women Blue Denim Shorts,pantalon,http://assets.myntassets.com/v1/images/style/properties/409b1474c55d083d81452fb25033a47d_images.jpg
12372,men,Apparel,topwear,shirts,Green,Fall,2011.0,Formal,Reid & Taylor Men Check Green Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/a1074964e0a5ef97ee566698f3a66126_images.jpg
34482,women,Apparel,topwear,tops,Pink,Fall,2012.0,Casual,Van Heusen Woman Pink Top,top,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Woman-Pink-Top_f40bca98d72be7d82123162d04d61a81_images.jpg
6257,women,Apparel,topwear,tshirts,Black,Winter,2015.0,Casual,Lee Women's Olive Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/0c1e0479982ea6b523e9e633a8cf008e_images.jpg
14085,men,Apparel,topwear,sweaters,White,Fall,2011.0,Casual,Flying Machine Men Check White Sweaters,abrigo,http://assets.myntassets.com/v1/images/style/properties/967a59badb47d3abca8b3a92c1921836_images.jpg
53742,women,Apparel,bottomwear,capris,Black,Summer,2012.0,Casual,ADIDAS Women Black Capris,short,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Black-Capris_f074d1df62f2d701291ad81a75daa457_images.jpg
37207,women,Apparel,bottomwear,jeggings,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeggings,pantalon,http://assets.myntassets.com/v1/images/style/properties/b1e4d8ddaa4623d356409c533da87ed6_images.jpg
15157,men,Apparel,topwear,tshirts,Orange,Fall,2011.0,Casual,Arrow Sport Men Solid Orange Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/4ea210ae8b438d8262cc19ba696d2129_images.jpg
10425,men,Apparel,topwear,shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Checks Green Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/fff0c20de0c29f7c9cb153d1d4930eb1_images.jpg
24610,men,Apparel,topwear,shirts,White,Fall,2011.0,Casual,Spykar Men White Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/29c059b8611d4d776800111183126cc3_images.jpg
38841,women,Apparel,dress,dresses,Brown,Summer,2012.0,Casual,Latin Quarters Women Brown Check Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/65b260ca292e53b9de5e62fb07a0bc56_images.jpg
41889,men,Apparel,bottomwear,jeans,Blue,Winter,2016.0,Casual,Flying Machine Men Blue Slim Fit Mid-Rise Clean Look Jeans,pantalon,http://assets.myntassets.com/assets/images/41889/2018/5/23/c7ee0d22-1f14-4467-8d30-b94a29f897a01527072386902-Flying-Machine-Men-Blue-Jeans-7591527072384520-1.jpg
21150,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,s.Oliver Men Check Blue Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/07b107c025bec64c262586da8dc5231d_images.jpg
37809,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Casual,John Players Men Satin Stripes Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/2c16261f88f1ba1224208e601c2c5b59_images.jpg
33495,men,Apparel,bottomwear,shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shorts,short,http://assets.myntassets.com/v1/images/style/properties/3e7a160ac7e734f966704256a6300d56_images.jpg
59876,women,Apparel,dress,dresses,Multi,Fall,2012.0,Casual,Femella Women Black Printed Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Multi-Coloured-Dress_4faecfb3a07fb42a6cf351483fd3e911_images.jpg
3517,men,Apparel,topwear,tshirts,Yellow,Summer,2011.0,Casual,Myntra Men's Not Tonight Ladies Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/51c906e85f918bb6119f2d66aab3ecd8_images.jpg
30210,men,Apparel,topwear,shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/c5979b01eb42045b4d0083ba8d064f5c_images.jpg
13092,men,Apparel,topwear,jackets,White,Fall,2011.0,Casual,ADIDAS Men Bnce T-Top White Jackets,abrigo,http://assets.myntassets.com/v1/images/style/properties/e7069112b004275bf247cfc8a503a606_images.jpg
6859,women,Apparel,topwear,tops,Peach,Summer,2011.0,Casual,Forever New Women Stripe Top Lace Peach Top,top,http://assets.myntassets.com/v1/images/style/properties/6c5845bb53e32de24549070f040a4cbe_images.jpg
6065,men,Apparel,topwear,shirts,Pink,Summer,2011.0,Casual,UCB Men Striper Mandarin Collar Light Pink Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/af3fb7151cee001c420c7ca8a7a22c4e_images.jpg
31104,boys,Apparel,topwear,tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/80703a7e9a673c6ac848d793c680cc75_images.jpg
8339,boys,Apparel,topwear,tshirts,White,Fall,2011.0,Casual,Doodle Boy's 77 Juniors League White Black Teen Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/01430799747ebd69884ad71598795c23_images.jpg
12386,men,Apparel,topwear,shirts,Red,Fall,2011.0,Formal,Reid & Taylor Men Stripes Red Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/af90b0b5b1fc6647b9f1ddb623984a20_images.jpg
13254,men,Apparel,topwear,tshirts,Navy Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/b25b2fec491e60880a3d5080b738e551_images.jpg
43524,women,Apparel,bottomwear,leggings,Black,Summer,2012.0,Casual,French Connection Women Black Legging,pantalon,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Black-Legging_8e600d0c7b28520f02f30cec955dc2c0_images.jpg
2603,men,Apparel,topwear,tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/e49624a4da3b68b36f8ebcd53dde577b_images.jpg
34476,women,Apparel,topwear,tops,Pink,Summer,2012.0,Casual,Van Heusen Woman Printed Pink Top,top,http://assets.myntassets.com/v1/images/style/properties/7f30ecb0fda7ac7ec6d1c735f8e7f27e_images.jpg
14071,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Stripes Grey Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/ff54322f4a423ff3582eab059e0e29bd_images.jpg
20244,women,Apparel,topwear,tshirts,Peach,Fall,2011.0,Casual,Wrangler Women Printed Peach T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/30c9fa41d677ce6f740a1973f5f3fc59_images.jpg
5426,boys,Apparel,topwear,tshirts,Black,Summer,2011.0,Casual,Ant Kids Boy's Black Cartoon Pop Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/02e93a8d02acd1a9ad6772c59c6daf5a_images.jpg
44701,women,Apparel,topwear,tops,Pink,Summer,2012.0,Casual,Wills Lifestyle Women Pink Top,top,http://assets.myntassets.com/v1/images/style/properties/51b9570b994b3799143f72c905bc9f78_images.jpg
36321,boys,Apparel,topwear,tshirts,Blue,Summer,2012.0,Casual,Mr.Men Boys A Lot Of Work Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/1eaf2f8f8a1aa9825d5f96129f3ac6d5_images.jpg
21396,men,Apparel,topwear,tshirts,Navy Blue,Fall,2011.0,Casual,Locomotive Men Navy Blue Printed T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/7cb67476c76d2598c4313d357440cf7b_images.jpg
57124,women,Apparel,topwear,tops,Black,Summer,2012.0,Casual,Elle Women Black Top,top,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Black-Top_f5b18dd358eb1a848b2d270e01e728db_images.jpg
59882,women,Apparel,topwear,tops,Black,Fall,2012.0,Casual,Femella Women Black Tube Top,top,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Tube-Top_765c7e986231d6e87f1339ff5102922d_images.jpg
25504,boys,Apparel,topwear,tshirts,Blue,Fall,2011.0,Casual,Doodle Kids Boys Soccer Blue T-Shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/5df6d925769044657cd5b801e88cde80_images.jpg
11731,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/c0665e15c9be918d4a2c3aeeeda3e456_images.jpg
7143,women,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Blue Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/c5d4d0a58ddd47f32fb81bf9051281e2_images.jpg
12988,women,Apparel,topwear,sweaters,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Womenlight Winter Black Sweaters Black Sweaters,abrigo,http://assets.myntassets.com/v1/images/style/properties/c2c0d74d8f84a67032c742a4209f7103_images.jpg
46264,women,Apparel,topwear,tunics,Black,Summer,2012.0,Casual,109F Women Black Printed Kaftan Tunic,top,http://assets.myntassets.com/v1/images/style/properties/76a5af73905de4421fa4ed33868c1a5d_images.jpg
16514,men,Apparel,bottomwear,jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/39cc753611588d418998aec4539c4870_images.jpg
8937,men,Apparel,bottomwear,trousers,Brown,Summer,2011.0,Formal,Scullers Men Scul Brown Trousers,pantalon,http://assets.myntassets.com/v1/images/style/properties/d18668e15b80e744479ba6f54782c6ae_images.jpg
6091,women,Apparel,topwear,tshirts,Pink,Summer,2011.0,Casual,UCB Women's Racerback Print Pink T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/15ee097d5a38434546c68f72de52eb01_images.jpg
52032,unisex,Apparel,topwear,rain jacket,Red,Summer,2012.0,,Just Natural Unisex Red Rain Jacket,abrigo,http://assets.myntassets.com/v1/images/style/properties/222a0ea5a7dcbbe5fe3ad39602b75e15_images.jpg
36577,men,Apparel,topwear,shirts,Brown,Summer,2012.0,Casual,Provogue Men Brown Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/189969d0ebb504f26d2a7d0181c95dc3_images.jpg
58508,women,Apparel,topwear,sweaters,Grey,Summer,2012.0,Casual,Tonga Women Grey Sweater,abrigo,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Grey-Sweater_4164713b9856dbbaf1a5786b5196bcbd_images.jpg
14627,women,Apparel,topwear,tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Tops,top,http://assets.myntassets.com/v1/images/style/properties/6a14c9cb70a3f255046c3a507f430aa1_images.jpg
11355,women,Apparel,topwear,tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops,top,http://assets.myntassets.com/v1/images/style/properties/440675680c488509f57f6fe133989a17_images.jpg
2055,men,Apparel,topwear,tshirts,Grey,Winter,2010.0,Casual,Lee Men's Sahara Storm Rider T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/32a229ab223ca98ee47ac4d2c321f075_images.jpg
13402,men,Apparel,topwear,shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/542ed976eae33fec118d6e05f96e0eee_images.jpg
49648,women,Apparel,dress,dresses,Cream,Summer,2012.0,Casual,Mineral Cream & Purple Printed Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/7f887b83bc9fabf69ba6a9080344ba3d_images.jpg
34220,men,Apparel,topwear,tshirts,Red,Summer,2013.0,Casual,Proline Red Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/647a2966bc93f632ef2a5c7d6f789841_images.jpg
7527,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Nike Men's As T90 SS White Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/dfe647ab78573a7232e007e9a5b96724_images.jpg
22345,men,Apparel,topwear,tshirts,Blue,Fall,2011.0,Casual,John Players Men Printed Blue T-Shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/c1b571a8e19677d570d1e11d580fd295_images.jpg
27405,women,Apparel,bottomwear,capris,Black,Summer,2018.0,Casual,Jockey Women Black Capris,short,http://assets.myntassets.com/assets/images/27405/2015/9/30/11443598413648-Jockey-Women-Black-Capris-9101443598413122-1.jpg
13630,men,Apparel,loungewear and nightwear,lounge shorts,Black,Summer,2016.0,Casual,Hanes Men Knitted Black Shorts,short,http://assets.myntassets.com/v1/images/style/properties/2b28f76aee348668afa525470a8e9fa6_images.jpg
2267,women,Apparel,topwear,tshirts,Pink,Fall,2010.0,Sports,Nike Pink Women T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/a0477242adbcaa92590a125f01c6943e_images.jpg
34012,girls,Apparel,topwear,tops,White,Summer,2012.0,Casual,Palm Tree Girls Printed White Top,top,http://assets.myntassets.com/v1/images/style/properties/5ede19bb10a6c5673c89acbc280ae2ba_images.jpg
17290,men,Apparel,topwear,sweaters,Grey,Fall,2011.0,Casual,Spykar Men's Solid Sweater,abrigo,http://assets.myntassets.com/v1/images/style/properties/736768ef5616225e3bdeb9f8fb1ef3c8_images.jpg
51485,men,Apparel,bottomwear,trousers,Black,Summer,2012.0,Casual,Denizen Men Black Trousers,pantalon,http://assets.myntassets.com/v1/images/style/properties/ee46a750637dc3e1c6be422a049a0f29_images.jpg
4190,boys,Apparel,topwear,tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Little Friends Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/d557b76f1e3b2953c91f08ffe0800760_images.jpg
11167,men,Apparel,topwear,shirts,Brown,Fall,2011.0,Formal,John Miller Men Solid Brown Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/f9887809535b42c9c6292242b2b85499_images.jpg
33237,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/47f0acd98e25df3f82bac1cb92aca07b_images.jpg
19597,women,Apparel,topwear,tops,Magenta,Fall,2011.0,Casual,United Colors of Benetton Women Printed Magenta Top,top,http://assets.myntassets.com/v1/images/style/properties/993d347824efaccadff6de38b53b48f6_images.jpg
3528,women,Apparel,topwear,tshirts,Black,Summer,2011.0,Casual,Myntra Women's I'm Smiling Because Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/8e91341900be4abbc0420bc666aafc15_images.jpg
6866,women,Apparel,bottomwear,leggings,Black,Summer,2011.0,Ethnic,Forever New Women Black Leggings,pantalon,http://assets.myntassets.com/v1/images/style/properties/283d6502c7478ef305c7bcdd402fb5c3_images.jpg
12943,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/880197a6ad1cf3ef899a72eeeff71972_images.jpg
7188,women,Apparel,bottomwear,jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/77223c2c066abcc8f3f40f5d40d15430_images.jpg
23638,men,Apparel,topwear,tshirts,Green,Summer,2012.0,Casual,DC Comics Men Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/27463b4c359c2493ec407fe4dbb845b8_images.jpg
13891,men,Apparel,topwear,tshirts,Blue,Fall,2011.0,Casual,Nike Men Team India Blue Jersey,camiseta,http://assets.myntassets.com/v1/images/style/properties/6094c0f5dcc827791355020a9c2a90bf_images.jpg
14288,men,Apparel,topwear,tshirts,Maroon,Fall,2011.0,Casual,Classic Polo Men Stripes Maroon Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/452ca761f28436f6c74be0add1e41f7e_images.jpg
40158,girls,Apparel,topwear,tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,top,http://assets.myntassets.com/v1/images/style/properties/1b77be040dae4cffe0fac23f54ee2779_images.jpg
32578,women,Apparel,topwear,tops,Black,Summer,2012.0,Casual,ONLY Women Black Chiffon Top,top,http://assets.myntassets.com/v1/images/style/properties/1d99fe67c02ebf0b8322425ff2184ff7_images.jpg
1871,men,Apparel,topwear,tshirts,White,Winter,2010.0,Casual,FIFA Mens 1990 World Cup White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/cd802d00f1d63dc3ef43137f5e23f66a_images.jpg
58395,men,Apparel,topwear,shirts,Purple,Summer,2012.0,Casual,Locomotive Men Purple Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Blue-Shirt_1f3ae1ed614c408f2cdaa0d4818e87e9_images.jpg
15168,men,Apparel,topwear,tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Solid Green Polo Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/8fbda72c5accfb543a8cbd8f473568ea_images.jpg
54558,women,Apparel,topwear,tunics,Blue,Summer,2012.0,Casual,Global Desi Women Blue & Pink Tunic,top,http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Blue---Pink-Tunic_00dab670b37f5196ebba7752685db319_images.jpg
48107,women,Apparel,topwear,tops,Blue,Summer,2012.0,Casual,French Connection Women Blue Top,top,http://assets.myntassets.com/v1/images/style/properties/efceda38fd240463156e4a531f401513_images.jpg
26944,women,Apparel,topwear,tshirts,Red,Summer,2012.0,Casual,Jealous 21 Women Printed Red T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/0decacf78db0405d7686326c3a6d3290_images.jpg
6268,women,Apparel,topwear,tshirts,Grey,Summer,2011.0,Casual,Lee Women's Caroline Charcoal T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/67defa1dcc4caa650c7846dfdc12afb6_images.jpg
27896,women,Apparel,topwear,tops,Gold,Summer,2012.0,Casual,Scullers For Her Gold & White Top,top,http://assets.myntassets.com/v1/images/style/properties/07956a4efe1ba76b5e7ee2a92edb3fd5_images.jpg
11990,men,Apparel,topwear,tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Stripes Red Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/9103fe164bce207793bae038b9d18723_images.jpg
53319,men,Apparel,topwear,tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/6a393568c231158be87858ef3fd5b327_images.jpg
10842,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Celebrate Polo Grey T-Shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/cf0cf70cdfc56c410c363f972a2d5340_images.jpg
5089,men,Apparel,topwear,tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Dip Dyed Polo Purple T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/389c04c290d7a4449bc2797e0a3282fe_images.jpg
4967,men,Apparel,topwear,tshirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kaffle Yellow Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/c667d40623d42942ea856edd4e44450e_images.jpg
